	OPEN - AAA	CLOSE - AAA	VOLUME - AAA	High - AAA	Low - AAA	DIVIDEND - AAA	MARKET CAP - AAA	OPEN - BBB	CLOSE - BBB	VOLUME - BBB	High - BBB	Low - BBB	DIVIDEND - BBB	MARKET CAP - BBB	OPEN - CCC	CLOSE - CCC	VOLUME - CCC	High - CCC	Low - CCC	DIVIDEND - CCC	MARKET CAP - CCC	OPEN - DDD	CLOSE - DDD	VOLUME - DDD	High - DDD	Low - DDD	DIVIDEND - DDD	MARKET CAP - DDD	OPEN - EEE	CLOSE - EEE	VOLUME - EEE	High - EEE	Low - EEE	DIVIDEND - EEE	MARKET CAP - EEE	OPEN - FFF	CLOSE - FFF	VOLUME - FFF	High - FFF	Low - FFF	DIVIDEND - FFF	MARKET CAP - FFF
14.01.2022	170,3130398	179,323444	202729,22	181,3076374	169,021723			29,84626934	29,8809908	133117,7747	30,71837088	29,1383707			182,9621108	185,2202113	154995,296	186,8512993	180,2249959			374,9238029	379,405056	318834,5823	383,2223697	374,5609785			285,2063606	275,958308	161219,3931	298,127624	273,495911			1,199268951	1,193717121	130970,2317	1,227972456	1,182801918		
16.01.2022	176,8994529	181,1125721	188007,5702	186,7566917	172,2646937			29,22476403	29,52909199	124161,6117	29,55809476	28,78581666			181,2410649	175,4369901	142412,1818	182,6640938	174,2589656			379,3769279	392,1563419	520513,6836	392,7200199	371,0377435			275,5422395	266,0446594	164324,6805	279,8725094	260,1676128			1,154827609	1,163179856	117530,1787	1,194268171	1,150028763		
17.01.2022	179,849705	176,090897	213852,1675	182,7104536	174,9802838			28,7703249	28,51348973	113786,7755	30,07215844	28,10843061			173,7796823	174,2993121	117576,9254	174,9404674	171,5520388			383,7690675	379,5278299	354082,1513	386,7001538	365,2465935			269,9468189	263,8071038	152770,379	274,9063175	249,175028			1,053289312	1,033538202	111683,1301	1,060611337	0,969982156		
18.01.2022	176,0921123	174,5137749	204669,381	177,4939943	171,2779073			27,59537282	28,62069108	143376,4593	29,02377359	27,51454252			177,8651619	178,0704963	133081,4459	178,9452094	177,4235065			380,3749139	382,4129554	374652,3447	392,7795099	380,0915273			257,5885887	276,4720986	167717,7532	277,4956302	251,7751554			1,122549504	1,121431014	147430,2006	1,129297483	1,088757466		
19.01.2022	173,9774448	172,8887712	197844,685	176,69182	167,8065786			28,54202801	28,58822945	103211,5078	28,90898868	27,74948766			183,4345779	191,302244	107433,3412	192,40305	175,809447			395,2704873	393,5509478	407620,8452	403,192126	381,4728753			277,1206516	269,6937367	178733,6344	283,4980936	260,8295297			1,140446299	1,1869988	160117,0723	1,209504382	1,138850869		
20.01.2022	171,227813	171,0514224	207895,5064	172,1501584	165,5365297			29,07119222	28,57095753	119369,9798	29,2566726	27,25996071			185,2078812	180,0556761	190898,7723	187,5044365	175,2834392			380,0891871	358,3129469	259765,9617	391,9796608	351,8965382			274,9159439	235,0318118	151673,5282	275,6623283	229,8196768			1,196204793	1,227127547	145864,1009	1,246849458	1,195253734		
21.01.2022	171,6804471	174,8103818	156286,2605	178,3362407	171,4339991			28,41764919	28,67780187	130213,116	28,94961636	28,32818428			179,4800617	179,3413932	170429,4342	179,5099132	175,9433538			362,2923055	348,6104992	185835,5177	367,0589586	342,4245401			228,1530198	209,1990577	193628,3005	235,0897487	209,1708324			1,129559735	1,15424615	145636,3785	1,178996815	1,102428651		
23.01.2022	170,420449	172,085266	188719,8959	173,7327657	159,3218154			28,75234776	28,54370719	115762,8859	30,08694077	28,19244859			177,7943931	183,0421537	156783,2782	184,15763	176,8774762			350,2521917	362,1126385	233802,9064	367,3033328	344,4585251			199,8021157	191,6827179	189976,9896	201,3260259	189,8271195			1,164334005	1,164224035	149029,2498	1,226094361	1,160069057		
24.01.2022	168,6479094	163,452192	213342,3195	173,1555179	157,247762			28,19698326	28,18236577	123394,7508	28,84549089	27,93024837			181,136351	196,2631592	168158,925	197,2421456	177,3569636			382,2255214	369,9129652	300144,8836	383,8046344	351,4409203			198,6537519	180,5312708	171947,2993	204,0217234	176,7004171			1,127120385	1,132288458	142577,825	1,133230924	1,101382327		
25.01.2022	164,5455154	167,8456533	197762,6756	172,9333908	161,6580266			28,72827837	28,48488977	127509,529	28,79433044	28,14921285			198,950392	202,1707699	104211,3265	204,5490607	198,7571932			376,912113	394,2807168	367396,6197	413,7344583	373,3449757			180,0215601	173,3267115	137589,034	180,5351163	170,3574361			1,132902564	1,13092154	159758,6596	1,163532158	1,118181294		
26.01.2022	168,6506733	166,0181648	196125,6459	171,5131464	159,9849949			28,22962416	28,893643	118440,3623	28,94727545	28,14403121			199,3739793	202,4578104	64737,11565	206,3446209	192,8230013			398,3929472	383,8786427	174190,1249	406,2582947	379,9623287			178,0401322	166,3137538	155091,2557	178,6269205	163,1046294			1,030826991	1,05119186	153193,7659	1,112362917	1,014948244		
27.01.2022	161,6060448	163,4434123	226118,9207	163,4660342	154,6901824			28,25931536	28,5887911	134979,1096	29,52468089	28,24816764			206,839352	213,5061632	35579,23684	216,4022688	205,3674946			382,7753031	362,9108707	225633,9056	389,5124249	361,7403327			162,2224974	156,4826819	159129,3658	163,7107702	154,3347702			1,064375586	1,097803819	125464,1771	1,174195513	1,063293305		
28.01.2022	165,9581466	169,4590198	199078,699	174,5626063	159,1381485			29,09207964	28,8996133	121233,0945	30,39868123	27,13021636			202,0246579	190,6478269	106270,9048	208,6516036	190,1196472			333,7984139	336,6749038	329394,1242	340,2005825	332,6417369			155,068608	159,294518	139218,2234	166,5057435	153,7180156			1,101741578	1,129477978	180147,8153	1,153487544	1,07768386		
29.01.2022	173,4460844	178,3536317	178011,9618	182,9220178	173,3781122			29,49801532	29,76600121	107476,1254	30,43496903	29,4703771			190,5536408	201,4354429	103150,6774	201,74818	189,121622			362,5103075	317,0404185	377474,4531	371,3803077	314,0280048			170,0965248	181,5199346	159253,2348	184,0135295	168,9189317			1,024395207	1,013661505	127184,5856	1,040775301	0,994975173		
30.01.2022	178,9885784	178,9168818	221606,0465	183,2605531	172,7569997			29,770031	29,25605644	122032,1948	30,53591331	29,08791079			198,7259762	199,6189182	110661,4946	201,7770103	185,064891			327,2743786	285,4145421	496659,1952	351,8465985	283,0984802			182,8220983	167,5510669	179283,0636	187,1402328	158,6237387			0,949125591	0,941033824	149122,166	0,950865391	0,894281724		
31.01.2022	180,6827993	179,6037543	226299,0059	184,2955893	173,4580534			28,78885395	29,19296398	123298,7602	30,40210404	28,15633945			199,9682532	211,7014552	102907,0919	215,0116322	199,0186945			266,6507534	290,5874146	124854,4575	301,9997819	260,9398215			179,4529757	178,3942687	130293,923	187,5299008	174,7111766			0,918020915	0,915440869	133444,561	0,94806764	0,902796621		
01.01.2023	183,2688217	179,7814522	204257,0419	186,6573992	176,581463			28,9145779	28,86949779	114168,2014	29,80363947	27,9745218			207,7375985	197,3608721	154122,5173	215,6532462	195,2130956			309,066745	330,8234085	368704,3151	341,7493291	300,7343902			178,6977952	165,921827	153303,1939	180,2511699	165,3931197			0,961181822	0,989006474	155577,802	1,047156105	0,925980123		
02.01.2023	175,8211857	175,7456717	226837,2866	177,4749887	174,486655			28,2214813	27,83180495	115474,8256	28,30874369	27,42975984			196,1832011	196,6806786	94481,85588	199,7120717	194,3186683			346,2523786	345,8941618	372111,0302	351,1952699	343,3448975			175,7332957	180,2452223	152982,2519	181,7579053	174,0833894			1,014038499	1,026414326	149971,8482	1,034180904	0,976722178		
03.01.2023	175,1494897	174,8638286	203801,7758	177,5857547	173,6631935			29,22729203	30,28932978	113655,7472	30,70672505	29,10383853			201,8715273	207,9680329	109388,8733	212,2117905	193,3168998			347,8307576	348,1030289	445821,0323	361,8367454	334,1866646			173,3568232	175,7879086	174365,041	179,6224907	169,1058271			0,986744215	1,018054757	169263,9165	1,02234496	0,951352034		
04.01.2023	172,9276516	166,4314059	205715,3157	173,3677177	164,8847803			30,18055034	30,39225929	135564,5686	31,54422334	29,30892217			209,4594759	208,0806665	196808,229	216,4425246	206,2709828			342,3701828	361,8088123	228942,2821	375,3825182	333,4281161			186,4967044	203,5576215	183963,2573	211,8341047	184,8748678			0,910405935	0,909508263	153723,7114	0,936601696	0,909286253		
05.01.2023	167,0307371	160,5197826	184553,7967	172,3231733	159,1039479			29,47280788	30,15796677	121864,0504	31,02483507	29,33050258			203,4783008	216,8552727	149861,2495	223,071106	198,9483453			329,7282583	330,8232496	171843,4003	338,6328654	325,4063123			199,285944	188,5395171	133327,7915	209,0948377	173,871277			0,886434115	0,919782802	159070,8141	0,953154949	0,885750267		
08.01.2023	162,3836335	164,2606496	193163,8916	166,5385707	159,3468989			31,00993045	31,10143297	121098,2892	31,48274504	30,73793903			206,4871977	209,2170682	107920,3268	211,4480962	200,7676933			342,9431556	327,8476985	335134,4447	347,8314532	319,6223977			172,6240346	171,1824582	149926,6951	174,1284548	168,1729746			0,948691285	0,948349354	136754,6724	0,972763174	0,907489408		
09.01.2023	162,5732658	163,5749734	205593,8279	164,3109325	158,5634775			31,36419116	31,23924021	104077,8415	31,37366415	31,14520023			198,6862093	211,8487793	154425,5393	216,5010658	194,0296365			333,7396542	337,709934	82155,5964	337,7365389	315,3424121			169,1314506	156,3419885	161975,21	171,0977184	155,794492			0,874055828	0,851766153	135922,2158	0,883138057	0,847340879		
10.01.2023	166,099337	164,0469446	222380,6228	169,3587681	162,3317282			31,87454386	31,54815018	132515,5933	32,05045732	30,78902383			205,6978053	204,1379604	183287,2265	216,8300091	202,5325978			346,439281	360,611982	290536,2017	376,4243555	332,9992016			164,1750667	162,4854875	136690,8168	164,9901948	159,0774513			0,912029219	0,93937665	93471,26531	0,991234188	0,904971691		
11.01.2023	169,3414041	169,0958032	182820,242	172,8822706	167,3291666			32,16763228	31,81968432	88613,06281	33,28389537	31,75716389			193,568968	209,1562414	190884,0387	210,9776752	192,2920535			350,9978501	351,4216073	278460,5397	354,7898497	348,3950601			158,8904411	171,5781669	152293,4734	173,7150824	152,1503513			1,038331117	1,033306476	136694,8934	1,043745491	1,02752743		
12.01.2023	165,7766759	168,1419995	235979,1305	176,4762356	165,0792301			30,75686898	32,42249649	94358,61969	33,56732226	30,37776194			222,7622923	233,5174999	71071,57422	241,9806903	219,6587023			356,1143689	340,0516377	204222,1007	363,6712001	337,8246477			173,4472736	159,346904	180822,7848	181,3082824	158,2374208			0,996088121	0,966088788	140602,1976	1,015868468	0,962025312		
13.01.2023	164,6344412	171,4934576	210062,0069	173,6683373	162,092817			33,28499167	34,48329151	117156,8817	34,51327411	31,98499118			232,7216538	224,5149708	128959,3329	237,8520985	216,081585			326,5562561	331,5132668	349960,4531	342,1107451	310,7339578			154,587425	152,3315488	128340,6215	158,868175	147,8089171			1,026499796	1,024880656	145300,4874	1,07925553	0,950349023		
14.01.2023	168,844047	168,8777736	203472,1185	169,1949953	165,6157679			34,04430822	33,60544868	135476,3003	35,10118456	33,14245791			224,5753564	230,0437131	112185,1891	233,4010943	224,1570247			327,2450705	310,9912397	374201,4077	334,8936399	310,3757349			159,8771339	163,7809259	133143,5474	167,0798476	158,4324287			1,071112476	1,075389834	134205,1691	1,105508188	1,05065686		
16.01.2023	168,6485616	166,2384712	211016,312	177,8431164	163,3210794			33,55972366	32,82244176	115754,9982	33,79730012	31,72361149			224,8630386	233,4223259	102447,3946	234,7359818	218,9420867			321,0431224	352,6161091	279349,6532	367,6690869	318,9159312			170,271615	151,84803	149320,1966	170,610026	148,50208			1,022405077	1,006135955	134796,6044	1,029705855	0,984305763		
17.01.2023	167,4613953	167,3173284	202757,4857	170,7327959	166,5337263			33,02721241	33,58331445	124225,699	33,65417205	32,12704605			241,7836658	240,8762873	149351,6728	243,12018	230,1604202			349,7813084	357,0249524	377498,4654	362,5379316	346,8256693			160,6008215	165,6038645	167355,5419	167,7313066	156,3979502			1,019579191	1,014430245	172860,6515	1,054300309	0,998691062		
18.01.2023	166,0362691	163,1891358	203604,8783	169,8504564	158,9128748			33,65048528	34,35507776	105569,6028	35,22979894	33,33245426			235,2167783	237,1404527	147726,3452	241,7129301	234,1766337			331,6388183	345,0290393	347958,9398	347,3999919	322,1203979			171,5107563	160,7181845	131433,6837	174,3902315	154,9140838			0,949095359	0,960547494	174697,2257	0,971079725	0,912676928		
19.01.2023	162,9879839	164,1530368	213536,5244	168,3010309	159,3843408			35,19377651	34,71396108	110289,3436	35,8892639	34,17951835			239,4134911	237,0966175	152143,9952	240,3356048	235,7002671			365,3565645	356,1075856	253043,6155	366,959148	352,8894135			161,6652565	173,6348487	160931,6163	180,8611328	159,9724835			0,914532817	0,902512229	106105,9829	0,928377025	0,872089012		
20.01.2023	169,2071936	167,907894	213781,325	178,6141444	166,9475782			34,75824967	34,19517559	119339,1185	34,94677539	34,18545511			214,1719633	215,6004342	105216,0889	220,6916665	208,9627885			358,4901141	342,9746438	438210,4858	366,3844826	334,4575269			180,988028	193,6690332	156522,3112	197,2165881	168,9762206			0,950226336	0,95142827	147588,3271	0,990080848	0,926846316		
21.01.2023	163,8771183	166,5954009	193102,5259	171,5475291	160,4020962			33,56154344	33,87546562	135984,3297	34,5037082	33,3440889			208,8851583	217,0336805	160505,5787	221,1639171	204,0919991			331,7428443	312,3856375	205941,5561	341,7443656	305,4262374			197,8508059	189,1703638	146615,1717	198,5242593	184,1146067			0,900823477	0,913864982	196518,7613	0,91694144	0,869368456		
23.01.2023	169,4088234	168,6945872	181005,3517	170,8443374	164,8170678			34,26802799	34,38046828	130336,1624	34,89092246	31,26461771			214,8065555	211,3896336	98718,23538	221,7364551	211,009672			315,5922431	341,3780504	333280,4157	342,0319765	310,2199872			191,6013108	211,8292228	202431,2406	214,4842114	188,9183512			0,894162778	0,885897754	108201,3271	0,899236052	0,866798493		
24.01.2023	166,7994232	161,4672848	200136,3926	172,108455	157,851708			34,12091989	34,34243245	115151,2339	35,5333918	33,67116076			212,3525169	211,7151651	132329,4669	215,0519478	206,2353186			342,4601037	335,6598826	195862,3598	350,4450373	324,237775			212,7979072	222,969397	147577,6858	234,2606326	209,4263581			0,955109236	0,956516045	177506,3048	0,99847036	0,950230919		
25.01.2023	163,2609487	163,9787751	198319,5715	169,3284647	159,7772545			34,74076541	35,31349323	114589,2314	36,14901662	34,69053069			218,2491831	212,9571359	147319,2379	231,0071228	200,816271			327,2518565	339,0248696	284423,6492	343,7688274	319,4463782			220,4452166	226,1802374	116106,8138	232,4999052	209,3659631			0,888456557	0,903484017	155581,787	0,915682694	0,886197359		
26.01.2023	166,5046074	168,1445838	197331,3757	175,8825464	158,3401564			35,50299218	35,09079511	124180,9802	37,18817609	34,99230388			219,1663271	229,0244599	122308,9707	230,9955489	215,0461923			334,1890175	321,5931201	337546,2195	345,8649376	305,2414428			221,6736858	202,8942764	113593,9142	227,7236479	190,0901284			0,962901103	0,929536453	174624,2179	0,99494688	0,90525101		
27.01.2023	167,4530152	166,4220617	205864,5219	175,6935037	164,7307608			34,95080535	34,71216388	112142,9795	35,13652544	34,41825129			215,7719591	225,9391226	111936,288	226,2152501	209,6242034			331,3477677	339,6311869	536749,2473	344,525839	318,0793029			197,6925185	191,8880501	131216,2689	205,1148388	183,590184			0,849348258	0,848016608	115105,9654	0,887287125	0,83296822		
28.01.2023	166,0523067	169,6345758	191168,7063	172,6932876	159,3482598			34,92504372	34,81256605	118821,9937	35,97732761	34,12335699			227,7668337	243,8631335	52421,15251	255,1045493	222,5622578			337,0176738	344,7717618	60771,56035	354,2399927	334,2403801			183,8771718	187,4909983	138486,9344	194,9477455	183,44071			0,857161621	0,814915477	158570,4044	0,913769873	0,807761457		
29.01.2023	171,7410961	170,8728897	218576,4946	173,6812304	167,8561917			33,79433349	33,82052318	121600,3904	34,00157886	32,96950771			239,2345437	236,2539188	98380,02314	240,3672167	235,8713633			348,3888864	344,1653273	260283,897	350,2311943	330,3968112			197,3881727	199,7857563	146993,417	205,6837622	197,047667			0,803775413	0,796587736	160420,2649	0,838893283	0,778726196		
30.01.2023	168,653002	166,4827323	213704,3271	177,629981	164,1503715			34,33931864	33,64459174	114550,6458	34,78172767	31,98507122			238,9949895	229,3349664	174223,1887	240,7105554	229,2461662			321,5915497	291,1409481	143185,5331	333,0096905	284,4231233			206,8546714	234,6655413	132146,935	236,4196899	204,6121191			0,848587807	0,824602946	207540,2972	0,86520671	0,795679078		
31.01.2023	166,3358606	165,3509802	182164,9498	170,2886342	164,6548198			33,45195355	34,24649241	116223,8981	34,55203055	31,34268574			216,7348952	227,3602567	172517,609	228,7085378	208,4453137			293,300752	284,5685295	174507,5492	298,0942274	279,4682204			244,2298014	253,8006001	171461,6265	254,7705121	238,4043735			0,75341848	0,753133357	185152,1758	0,775873685	0,719538807		
01.01.2024	162,9296294	162,3567377	229594,8593	167,0569959	160,4564856			34,69913333	34,59228553	127005,7722	35,87248467	33,4796323			233,0114806	236,91285	104970,8851	238,6653895	220,5891964			282,5533279	257,0075998	446452,8336	285,0077103	256,1532596			260,990512	254,3744714	168889,4019	269,9924717	249,1510483			0,791367055	0,786489534	160499,7491	0,816624509	0,765958175		
02.01.2024	160,6423946	161,3343454	163445,9593	164,2387756	159,6979768			34,67079383	34,61559112	136115,721	36,10005548	34,40750204			241,4781238	239,5006713	138694,666	248,2526366	231,7487474			252,6548975	254,6564355	349131,4841	270,1412507	250,1859239			253,4358902	234,0683677	161111,6372	255,1944175	231,6876299			0,802792589	0,792022215	184457,8194	0,809627633	0,757468067		
03.01.2024	161,7057935	162,7592268	197260,112	166,3575339	157,8043858			34,83443132	35,56571875	129247,2906	36,46053833	34,51405751			252,1246179	248,4127256	208690,5174	258,9938765	239,3406544			252,8051063	258,5198359	166472,3539	258,8961597	251,4045829			239,0782277	246,4501795	149504,4927	252,7153927	234,4545903			0,883998861	0,896051906	164942,6188	0,897731472	0,882170136		
04.01.2024	165,7684083	165,8907591	206060,5123	169,1232925	164,9450719			36,11949677	36,38378502	124379,9795	36,76073264	35,13320532			232,1259378	243,8917871	203476,6698	248,5445859	229,3102856			261,0686784	262,2244095	349344,8208	270,3737183	258,8537606			255,7471979	259,4469496	181738,5303	259,9313391	249,4168425			0,945176117	0,96906524	169202,4343	0,982782165	0,930571713		
05.01.2024	163,1073479	162,7334137	215092,953	166,4541504	160,8109406			35,9171029	36,77066375	100407,4284	37,00732173	35,71063706			249,4846346	245,7189503	107068,6305	253,2134493	241,8531868			274,0833778	298,2123651	294320,3	308,4762782	272,1311375			261,2882975	246,3305076	184288,7545	267,9043945	244,3979809			1,029634087	1,006674563	158686,8835	1,038635787	1,004441158		
08.01.2024	159,223021	160,0178057	206749,0254	169,5333228	155,2837717			36,18733681	37,87188703	119980,7037	39,48885597	35,14549933			247,4859941	263,06295	156511,0226	265,1146256	242,247349			282,9242665	304,137482	216764,6447	313,5842251	282,41592			249,740172	264,1488561	120609,3736	271,8637976	242,3004974			1,158694215	1,129746565	172916,339	1,168425557	1,094324092		
09.01.2024	156,8532871	155,0157287	194068,6178	157,2761266	142,6132799			37,13515073	38,7985842	112228,4225	38,84356775	36,30406954			260,7586692	257,6932351	94151,0113	270,859589	247,8842255			322,9572345	333,870684	216545,4927	336,3404581	308,0431559			268,1854365	273,912438	168801,2955	280,2218751	262,620025			1,057002731	1,052033386	139905,6991	1,09420544	1,007870161		
10.01.2024	161,3407414	171,011422	238237,5382	175,3083522	156,9861943			38,07021571	38,31518127	139119,8376	38,40915122	36,37474937			253,3853028	258,754494	87893,58591	262,9109414	244,6418808			320,7050802	303,8017784	410605,0899	322,5934838	298,866151			268,8626299	265,3391814	134011,872	274,9855229	264,3358428			1,069283081	1,044365371	161326,5861	1,080546896	1,03286789		
11.01.2024	171,0745373	179,6453493	191841,4665	183,1927505	170,249865			36,19426539	34,65170298	118170,5962	36,21137083	34,42256286			264,3863264	253,4428585	115137,1862	269,9178695	250,8465477			313,9079699	348,9626422	349789,8985	356,8500399	307,4914951			267,2491687	252,389107	193335,5017	269,7695303	248,8670083			1,070188664	1,048416454	160940,5421	1,074525948	1,044591124		
12.01.2024	181,9055194	191,3375672	217704,9008	198,3837073	175,754675			34,76430187	34,9198297	112296,136	36,49980239	34,15451861			247,2037611	249,5649899	123035,528	251,1521092	245,2470556			349,5347958	332,5368173	240685,1577	356,0762958	317,1133239			252,6013512	258,8892807	160179,8367	268,0248416	249,5357238			1,152497544	1,128537494	176474,8419	1,186790115	1,116979761		
13.01.2024	195,7574114	197,5832831	168452,2829	214,4964796	193,0567496			35,91818525	35,79963622	122855,1164	37,12086838	34,64533065			256,1016563	259,6264116	149075,7274	263,6616251	255,8698421			322,0049009	290,2511102	363405,932	323,0542958	273,5639159			266,0870573	284,6195859	107632,6213	289,0639878	264,0293578			1,189549801	1,238029496	173347,146	1,250751717	1,173893408		
14.01.2024	194,0891006	194,6002865	193765,2382	197,5519756	186,3256028			36,03522874	37,19479993	118887,6193	38,18136701	35,9923059			266,4718963	237,0374169	114923,729	271,9699127	229,9757995			296,3697611	311,795053	330282,2776	328,3738638	291,6482149			276,6271188	300,3117048	167766,0993	301,204743	267,8548162			1,139931363	1,176046181	150724,8559	1,280135477	1,114445876		
16.01.2024	194,9311172	190,1502944	166709,6286	202,2147408	186,0627443			35,15506144	34,22584444	128041,8317	36,01875843	33,79199849			234,3705089	247,4341062	168384,1312	253,1099029	229,6181637			307,3890533	283,287537	430770,1381	314,9844926	267,2411318			290,1679405	262,7337767	164718,1302	304,5268783	257,6981905			0,998102135	0,995613397	148359,2411	1,00811069	0,990270603		
17.01.2024	188,1598092	183,5510452	203130,4707	188,5013348	180,4159508			33,6028962	34,18402334	110649,1577	34,83913496	32,73833203			247,6633453	239,33438	168578,5597	259,8164382	231,8174619			292,9471233	308,2788221	251150,4498	329,6186599	280,1429481			271,1021196	263,985886	178901,3008	279,0370518	263,4730628			1,017599325	0,992236247	135948,3043	1,027064205	0,988390936		
18.01.2024	182,4200772	176,8457302	227175,3539	185,2830485	174,4941309			35,20633759	35,26068093	126114,0871	36,05081912	34,37600344			235,8409529	238,3795866	93592,01783	247,1345924	235,7364083			296,7186081	309,6634136	300739,0623	313,289406	295,4302874			266,564154	283,2548701	111011,0384	285,6472429	260,0353448			0,94710567	0,956355352	169127,2265	0,965669634	0,936873017		
19.01.2024	176,1029442	179,6222362	173942,0693	183,4797524	168,3672105			34,76225925	34,11655019	110955,0017	35,76380763	31,15740158			241,7826831	250,734227	180086,9876	261,2580513	234,464525			308,6051329	311,924266	299857,3488	321,8383807	305,8739097			288,8911172	267,8515184	141987,8589	290,108536	260,6239637			0,995661201	1,029452216	138720,0708	1,07545635	0,989012578		
20.01.2024	180,4694816	180,0387225	227612,6035	188,3764072	174,9476966			34,30286994	34,83331176	128296,022	35,64918421	33,5743342			262,0667793	272,4207998	135555,2483	276,9315849	257,5058866			318,4447722	302,05324	323892,8329	321,9146002	298,1209889			269,3445997	260,0707166	156073,6678	284,1949596	257,784913			0,961426555	0,948377593	193491,9529	0,984447546	0,946183233		
21.01.2024	179,2222802	183,9289958	204032,1416	189,3103862	175,1664287			34,6928645	34,2893846	128801,8882	35,39877005	33,86318272			283,9808423	292,4421714	76728,05122	296,7257859	281,265106			281,7314612	295,8791465	198370,5626	297,7840744	277,4614237			255,6450502	250,5374877	168291,7182	258,251486	245,9992449			1,037770488	1,021409984	150060,8336	1,03939677	1,00110521		
23.01.2024	187,9165366	188,9536657	208153,0646	193,4446502	184,1798397			33,41986063	33,31430663	137968,1072	34,44320396	32,44600016			294,9064498	288,9647106	100985,3193	296,5637753	284,2432664			285,605492	276,9195185	391687,7289	287,9198494	275,6344331			249,8900935	252,7579843	133789,493	259,120731	249,7765998			0,960855063	0,978316441	159420,3345	1,002495309	0,951918683		
24.01.2024	183,3612309	187,6229618	191375,6349	190,8231806	171,6822588			33,5007434	33,94810835	114713,1867	34,90199089	33,32596552			293,3939938	299,8581821	121875,7062	306,5801333	293,1049985			284,2521397	296,1961069	149668,9272	307,6507981	277,938855			254,2852137	240,9887751	100373,2104	260,7735093	233,8136112			1,057558558	1,01914345	112500,1094	1,067568507	0,989639755		
25.01.2024	187,8328592	184,8129094	224333,4374	195,4735306	183,7924108			33,99356088	33,1297448	122239,4609	34,90304163	32,267706			295,0198101	308,3732813	157009,8389	323,0720124	293,5297982			297,5973743	270,862671	385608,1367	302,2454611	267,4097136			229,0564784	234,9412017	123847,466	245,1215652	224,5153033			1,001571083	1,030124818	140471,9408	1,047395515	0,978141287		
26.01.2024	186,3910433	193,5207099	207001,5718	196,9358637	185,5394412			33,22124777	33,59546775	111582,4937	33,86304863	32,64090251			309,2853319	318,4277686	172866,9878	321,630636	302,9471111			273,2363181	264,650997	221823,72	275,8468263	264,1029689			244,5778998	211,6952471	112893,286	250,5810332	199,207162			1,033533513	1,02261554	131632,8236	1,049922787	1,009595514		
27.01.2024	197,9583721	196,8979707	206706,488	204,3142185	194,1904932			34,49949704	34,82478963	111616,4785	34,87799607	34,18881166			307,9518007	309,3825641	78325,20828	316,0265899	297,2272042			261,4018384	256,6725758	186101,5805	263,1856011	252,3023209			204,0612785	202,6810163	178305,1159	208,6515872	197,9708359			0,928606092	0,96147591	170432,399	0,982499641	0,909083432		
28.01.2024	196,1832016	199,6905228	213493,8265	206,1365308	189,1607292			33,54625732	33,08311114	125037,462	34,69518629	32,74151833			318,3275682	325,6233162	102856,9407	326,0021963	307,9118078			259,4769257	269,1134076	251952,2137	273,1402814	257,176119			210,5309731	229,6279473	166919,5057	230,5727581	205,6213174			0,937790478	0,973170526	118556,1551	0,97972866	0,933124721		
29.01.2024	199,3241947	199,4496425	193157,3083	203,8653927	197,8730751			33,2301398	32,5587357	124473,3611	34,02444449	31,37037941			329,7967075	336,9342982	85194,15262	339,3960406	323,3503584			260,0128252	241,3020656	326226,2471	277,2661662	236,1460971			214,0750301	205,9918579	165498,9805	217,7148738	203,9338087			1,014012614	1,021195825	211451,0254	1,038455046	1,00914189		
30.01.2024	195,1158815	201,3713538	163845,1348	205,0251444	188,3132022			32,13167613	32,97506654	122048,6481	34,39363626	32,11950609			344,3986389	330,1727523	148717,9578	357,3483958	321,0407496			237,3083811	206,4373497	358367,4905	240,831897	202,9471584			208,8007718	208,476907	157018,2924	210,7157113	203,4771955			1,039200383	1,005561948	136878,3883	1,044160011	0,974876011		
31.01.2024	197,1902825	206,401377	221125,8416	211,9630764	187,8626738			32,85564722	34,11503976	113041,5644	35,43784004	32,17602703			321,5572177	314,0391994	110988,9545	336,272213	292,944373			206,4729335	219,4423259	280005,8111	222,0207758	205,081044			218,0757678	202,0542704	157045,0122	222,268882	196,7124262			1,015099895	1,006466901	136049,2056	1,049597165	0,996357322		
01.01.2025	207,2456731	203,2718311	203816,4341	216,3193302	199,2095459			34,91708004	34,32356351	117682,7006	36,64804718	32,84444341			320,8117332	304,3964386	60412,37599	332,8512902	293,6186435			214,8554394	204,8847101	179873,1002	219,2755301	200,758008			205,1299679	213,884243	130295,2174	217,7177605	200,3999308			1,053113018	1,056609515	109106,1849	1,061754197	1,037969688		
02.01.2025	205,6694353	212,6108939	219150,1141	215,9470001	202,1869972			35,02168361	34,22739802	112724,3008	35,77360501	33,37392219			290,6813822	272,7633661	145905,7621	293,6371689	264,7624456			205,8712544	209,4978651	488874,7749	210,0664805	200,7376835			210,429947	232,9633796	142111,2104	234,3899691	208,3928241			1,03138064	1,019919941	135311,194	1,071450721	0,988615388		
03.01.2025	211,4054943	210,5881471	187455,8467	213,4796021	196,6060232			34,38905611	34,13608534	120075,7232	34,75777375	33,37912443			261,857999	280,2590252	89800,17352	282,7996308	256,0306888			216,6035802	203,2181634	332340,6798	218,5186504	182,627036			232,4498889	209,7195962	156016,6522	245,5080745	200,5811361			0,976140967	0,986279565	150736,7388	1,006846172	0,960447796		
